"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/30057","","Madison County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.1,"Percentage of Population With High Blood Pressure"
"geoId/30059","","Meagher County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.1,"Percentage of Population With High Blood Pressure"
"geoId/30061","","Mineral County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29,"Percentage of Population With High Blood Pressure"
"geoId/30063","","Missoula County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",24.8,"Percentage of Population With High Blood Pressure"
"geoId/30065","","Musselshell County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.3,"Percentage of Population With High Blood Pressure"
"geoId/30067","","Park County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.9,"Percentage of Population With High Blood Pressure"
"geoId/30069","","Petroleum County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.9,"Percentage of Population With High Blood Pressure"
"geoId/30071","","Phillips County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.8,"Percentage of Population With High Blood Pressure"
"geoId/30073","","Pondera County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28,"Percentage of Population With High Blood Pressure"
"geoId/30075","","Powder River County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.8,"Percentage of Population With High Blood Pressure"
"geoId/30077","","Powell County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.1,"Percentage of Population With High Blood Pressure"
"geoId/30079","","Prairie County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.7,"Percentage of Population With High Blood Pressure"
"geoId/30081","","Ravalli County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",24.7,"Percentage of Population With High Blood Pressure"
"geoId/30083","","Richland County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.3,"Percentage of Population With High Blood Pressure"
"geoId/30085","","Roosevelt County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",34.8,"Percentage of Population With High Blood Pressure"
"geoId/30087","","Rosebud County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.6,"Percentage of Population With High Blood Pressure"
"geoId/30089","","Sanders County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.1,"Percentage of Population With High Blood Pressure"
"geoId/30091","","Sheridan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.5,"Percentage of Population With High Blood Pressure"
"geoId/30093","","Silver Bow County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/30095","","Stillwater County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27,"Percentage of Population With High Blood Pressure"
"geoId/30097","","Sweet Grass County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.7,"Percentage of Population With High Blood Pressure"
"geoId/30099","","Teton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",25.9,"Percentage of Population With High Blood Pressure"
"geoId/30101","","Toole County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/30103","","Treasure County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.1,"Percentage of Population With High Blood Pressure"
"geoId/30105","","Valley County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.5,"Percentage of Population With High Blood Pressure"
"geoId/30107","","Wheatland County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30,"Percentage of Population With High Blood Pressure"
"geoId/30109","","Wibaux County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.5,"Percentage of Population With High Blood Pressure"
"geoId/30111","","Yellowstone County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",24.9,"Percentage of Population With High Blood Pressure"
"geoId/31001","","Adams County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.8,"Percentage of Population With High Blood Pressure"
"geoId/31003","","Antelope County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31,"Percentage of Population With High Blood Pressure"
"geoId/31005","","Arthur County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.5,"Percentage of Population With High Blood Pressure"
"geoId/31007","","Banner County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.7,"Percentage of Population With High Blood Pressure"
"geoId/31009","","Blaine County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/31011","","Boone County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/31013","","Box Butte County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.4,"Percentage of Population With High Blood Pressure"
"geoId/31015","","Boyd County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.2,"Percentage of Population With High Blood Pressure"
"geoId/31017","","Brown County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.5,"Percentage of Population With High Blood Pressure"
"geoId/31019","","Buffalo County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/31021","","Burt County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.7,"Percentage of Population With High Blood Pressure"
"geoId/31023","","Butler County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.2,"Percentage of Population With High Blood Pressure"
"geoId/31025","","Cass County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31,"Percentage of Population With High Blood Pressure"
"geoId/31027","","Cedar County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.1,"Percentage of Population With High Blood Pressure"
"geoId/31029","","Chase County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.2,"Percentage of Population With High Blood Pressure"
"geoId/31031","","Cherry County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.3,"Percentage of Population With High Blood Pressure"
"geoId/31033","","Cheyenne County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.1,"Percentage of Population With High Blood Pressure"
"geoId/31035","","Clay County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.4,"Percentage of Population With High Blood Pressure"
"geoId/31037","","Colfax County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.6,"Percentage of Population With High Blood Pressure"
"geoId/31039","","Cuming County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.4,"Percentage of Population With High Blood Pressure"
"geoId/31041","","Custer County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.8,"Percentage of Population With High Blood Pressure"
"geoId/31043","","Dakota County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32,"Percentage of Population With High Blood Pressure"
"geoId/31045","","Dawes County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.9,"Percentage of Population With High Blood Pressure"
"geoId/31047","","Dawson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.2,"Percentage of Population With High Blood Pressure"
"geoId/31049","","Deuel County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.7,"Percentage of Population With High Blood Pressure"
"geoId/31051","","Dixon County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.8,"Percentage of Population With High Blood Pressure"
"geoId/31053","","Dodge County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.6,"Percentage of Population With High Blood Pressure"
"geoId/31055","","Douglas County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29,"Percentage of Population With High Blood Pressure"
"geoId/31057","","Dundy County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.4,"Percentage of Population With High Blood Pressure"
"geoId/31059","","Fillmore County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.7,"Percentage of Population With High Blood Pressure"
"geoId/31061","","Franklin County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.6,"Percentage of Population With High Blood Pressure"
"geoId/31063","","Frontier County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.3,"Percentage of Population With High Blood Pressure"
"geoId/31065","","Furnas County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.1,"Percentage of Population With High Blood Pressure"
"geoId/31067","","Gage County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.6,"Percentage of Population With High Blood Pressure"
"geoId/31069","","Garden County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.7,"Percentage of Population With High Blood Pressure"
"geoId/31071","","Garfield County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.8,"Percentage of Population With High Blood Pressure"
"geoId/31073","","Gosper County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30,"Percentage of Population With High Blood Pressure"
"geoId/31075","","Grant County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.2,"Percentage of Population With High Blood Pressure"
"geoId/31077","","Greeley County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.6,"Percentage of Population With High Blood Pressure"
"geoId/31079","","Hall County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.2,"Percentage of Population With High Blood Pressure"
"geoId/31081","","Hamilton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.9,"Percentage of Population With High Blood Pressure"
"geoId/31083","","Harlan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.6,"Percentage of Population With High Blood Pressure"
"geoId/31085","","Hayes County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.8,"Percentage of Population With High Blood Pressure"
"geoId/31087","","Hitchcock County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.1,"Percentage of Population With High Blood Pressure"
"geoId/31089","","Holt County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.3,"Percentage of Population With High Blood Pressure"
"geoId/31091","","Hooker County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.9,"Percentage of Population With High Blood Pressure"
"geoId/31093","","Howard County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30,"Percentage of Population With High Blood Pressure"
"geoId/31095","","Jefferson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.1,"Percentage of Population With High Blood Pressure"
"geoId/31097","","Johnson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.1,"Percentage of Population With High Blood Pressure"
"geoId/31099","","Kearney County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.1,"Percentage of Population With High Blood Pressure"
"geoId/31101","","Keith County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.7,"Percentage of Population With High Blood Pressure"
"geoId/31103","","Keya Paha County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.4,"Percentage of Population With High Blood Pressure"
"geoId/31105","","Kimball County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.5,"Percentage of Population With High Blood Pressure"
"geoId/31107","","Knox County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.9,"Percentage of Population With High Blood Pressure"
"geoId/31109","","Lancaster County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.9,"Percentage of Population With High Blood Pressure"
"geoId/31111","","Lincoln County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.2,"Percentage of Population With High Blood Pressure"
"geoId/31113","","Logan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28,"Percentage of Population With High Blood Pressure"
"geoId/31115","","Loup County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.4,"Percentage of Population With High Blood Pressure"
"geoId/31117","","McPherson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.6,"Percentage of Population With High Blood Pressure"
"geoId/31119","","Madison County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.1,"Percentage of Population With High Blood Pressure"
"geoId/31121","","Merrick County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/31123","","Morrill County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.2,"Percentage of Population With High Blood Pressure"
"geoId/31125","","Nance County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29,"Percentage of Population With High Blood Pressure"
"geoId/31127","","Nemaha County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.9,"Percentage of Population With High Blood Pressure"
"geoId/31129","","Nuckolls County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.3,"Percentage of Population With High Blood Pressure"
"geoId/31131","","Otoe County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.1,"Percentage of Population With High Blood Pressure"
"geoId/31133","","Pawnee County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.9,"Percentage of Population With High Blood Pressure"
"geoId/31135","","Perkins County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.5,"Percentage of Population With High Blood Pressure"
"geoId/31137","","Phelps County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/31139","","Pierce County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/31141","","Platte County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.2,"Percentage of Population With High Blood Pressure"
"geoId/31143","","Polk County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.8,"Percentage of Population With High Blood Pressure"
"geoId/31145","","Red Willow County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.6,"Percentage of Population With High Blood Pressure"
"geoId/31147","","Richardson County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31,"Percentage of Population With High Blood Pressure"
"geoId/31149","","Rock County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.3,"Percentage of Population With High Blood Pressure"
"geoId/31151","","Saline County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.1,"Percentage of Population With High Blood Pressure"
"geoId/31153","","Sarpy County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.1,"Percentage of Population With High Blood Pressure"
"geoId/31155","","Saunders County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/31157","","Scotts Bluff County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/31159","","Seward County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28,"Percentage of Population With High Blood Pressure"
"geoId/31161","","Sheridan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.9,"Percentage of Population With High Blood Pressure"
"geoId/31163","","Sherman County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.5,"Percentage of Population With High Blood Pressure"
"geoId/31165","","Sioux County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.2,"Percentage of Population With High Blood Pressure"
"geoId/31167","","Stanton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.3,"Percentage of Population With High Blood Pressure"
"geoId/31169","","Thayer County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.8,"Percentage of Population With High Blood Pressure"
"geoId/31171","","Thomas County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.5,"Percentage of Population With High Blood Pressure"
"geoId/31173","","Thurston County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33,"Percentage of Population With High Blood Pressure"
"geoId/31175","","Valley County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.6,"Percentage of Population With High Blood Pressure"
"geoId/31177","","Washington County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/31179","","Wayne County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.7,"Percentage of Population With High Blood Pressure"
"geoId/31181","","Webster County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.5,"Percentage of Population With High Blood Pressure"
"geoId/31183","","Wheeler County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.9,"Percentage of Population With High Blood Pressure"
"geoId/31185","","York County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/32001","","Churchill County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.7,"Percentage of Population With High Blood Pressure"
"geoId/32003","","Clark County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.4,"Percentage of Population With High Blood Pressure"
"geoId/32005","","Douglas County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.6,"Percentage of Population With High Blood Pressure"
"geoId/32007","","Elko County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/32009","","Esmeralda County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.8,"Percentage of Population With High Blood Pressure"
"geoId/32011","","Eureka County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.2,"Percentage of Population With High Blood Pressure"
"geoId/32013","","Humboldt County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.8,"Percentage of Population With High Blood Pressure"
"geoId/32015","","Lander County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.4,"Percentage of Population With High Blood Pressure"
"geoId/32017","","Lincoln County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.1,"Percentage of Population With High Blood Pressure"
"geoId/32019","","Lyon County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.9,"Percentage of Population With High Blood Pressure"
"geoId/32021","","Mineral County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",33.6,"Percentage of Population With High Blood Pressure"
"geoId/32023","","Nye County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.3,"Percentage of Population With High Blood Pressure"
"geoId/32027","","Pershing County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.5,"Percentage of Population With High Blood Pressure"
"geoId/32029","","Storey County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.8,"Percentage of Population With High Blood Pressure"
"geoId/32031","","Washoe County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.7,"Percentage of Population With High Blood Pressure"
"geoId/32033","","White Pine County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.7,"Percentage of Population With High Blood Pressure"
"geoId/32510","","Carson City","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.5,"Percentage of Population With High Blood Pressure"
"geoId/33001","","Belknap County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",25.3,"Percentage of Population With High Blood Pressure"
"geoId/33003","","Carroll County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.5,"Percentage of Population With High Blood Pressure"
"geoId/33005","","Cheshire County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.2,"Percentage of Population With High Blood Pressure"
"geoId/33007","","Coos County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/33009","","Grafton County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",25.8,"Percentage of Population With High Blood Pressure"
"geoId/33011","","Hillsborough County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26,"Percentage of Population With High Blood Pressure"
"geoId/33013","","Merrimack County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",26.2,"Percentage of Population With High Blood Pressure"
"geoId/33015","","Rockingham County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",24.4,"Percentage of Population With High Blood Pressure"
"geoId/33017","","Strafford County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/33019","","Sullivan County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",25.9,"Percentage of Population With High Blood Pressure"
"geoId/34001","","Atlantic County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",31.3,"Percentage of Population With High Blood Pressure"
"geoId/34003","","Bergen County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",23.9,"Percentage of Population With High Blood Pressure"
"geoId/34005","","Burlington County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",29.7,"Percentage of Population With High Blood Pressure"
"geoId/34007","","Camden County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32,"Percentage of Population With High Blood Pressure"
"geoId/34009","","Cape May County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",28.6,"Percentage of Population With High Blood Pressure"
"geoId/34011","","Cumberland County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",32.9,"Percentage of Population With High Blood Pressure"
"geoId/34013","","Essex County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",30.3,"Percentage of Population With High Blood Pressure"
"geoId/34015","","Gloucester County","Percent_Person_WithHighBloodPressure","2021","CDC500","https://www.cdc.gov/places/index.html","100","Percent","%",27.9,"Percentage of Population With High Blood Pressure"
