"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/37007","","Anson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",17642,"Population With Health Insurance"
"geoId/37009","","Ashe County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",23535,"Population With Health Insurance"
"geoId/37011","","Avery County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",13135,"Population With Health Insurance"
"geoId/37013","","Beaufort County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",39318,"Population With Health Insurance"
"geoId/37015","","Bertie County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14424,"Population With Health Insurance"
"geoId/37017","","Bladen County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",26562,"Population With Health Insurance"
"geoId/37019","","Brunswick County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",126556,"Population With Health Insurance"
"geoId/37021","","Buncombe County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",235495,"Population With Health Insurance"
"geoId/37023","","Burke County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",76320,"Population With Health Insurance"
"geoId/37025","","Cabarrus County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",206808,"Population With Health Insurance"
"geoId/37027","","Caldwell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",70829,"Population With Health Insurance"
"geoId/37029","","Camden County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",10081,"Population With Health Insurance"
"geoId/37031","","Carteret County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",60079,"Population With Health Insurance"
"geoId/37033","","Caswell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",19472,"Population With Health Insurance"
"geoId/37035","","Catawba County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",140516,"Population With Health Insurance"
"geoId/37037","","Chatham County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",69424,"Population With Health Insurance"
"geoId/37039","","Cherokee County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",23894,"Population With Health Insurance"
"geoId/37041","","Chowan County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",12690,"Population With Health Insurance"
"geoId/37043","","Clay County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9417,"Population With Health Insurance"
"geoId/37045","","Cleveland County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",87995,"Population With Health Insurance"
"geoId/37047","","Columbus County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",41395,"Population With Health Insurance"
"geoId/37049","","Craven County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",85751,"Population With Health Insurance"
"geoId/37051","","Cumberland County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",268576,"Population With Health Insurance"
"geoId/37053","","Currituck County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",25022,"Population With Health Insurance"
"geoId/37055","","Dare County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",32612,"Population With Health Insurance"
"geoId/37057","","Davidson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",149461,"Population With Health Insurance"
"geoId/37059","","Davie County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",38289,"Population With Health Insurance"
"geoId/37061","","Duplin County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",41704,"Population With Health Insurance"
"geoId/37063","","Durham County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",283203,"Population With Health Insurance"
"geoId/37065","","Edgecombe County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",42880,"Population With Health Insurance"
"geoId/37067","","Forsyth County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",340554,"Population With Health Insurance"
"geoId/37069","","Franklin County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",62039,"Population With Health Insurance"
"geoId/37071","","Gaston County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",203622,"Population With Health Insurance"
"geoId/37073","","Gates County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9662,"Population With Health Insurance"
"geoId/37075","","Graham County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6519,"Population With Health Insurance"
"geoId/37077","","Granville County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",51425,"Population With Health Insurance"
"geoId/37079","","Greene County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14813,"Population With Health Insurance"
"geoId/37081","","Guilford County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",486121,"Population With Health Insurance"
"geoId/37083","","Halifax County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",42712,"Population With Health Insurance"
"geoId/37085","","Harnett County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",114408,"Population With Health Insurance"
"geoId/37087","","Haywood County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",54735,"Population With Health Insurance"
"geoId/37089","","Henderson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",101176,"Population With Health Insurance"
"geoId/37091","","Hertford County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",18196,"Population With Health Insurance"
"geoId/37093","","Hoke County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",43539,"Population With Health Insurance"
"geoId/37095","","Hyde County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3486,"Population With Health Insurance"
"geoId/37097","","Iredell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",169124,"Population With Health Insurance"
"geoId/37099","","Jackson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",35772,"Population With Health Insurance"
"geoId/37101","","Johnston County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",193077,"Population With Health Insurance"
"geoId/37103","","Jones County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8006,"Population With Health Insurance"
"geoId/37105","","Lee County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",53892,"Population With Health Insurance"
"geoId/37107","","Lenoir County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",48173,"Population With Health Insurance"
"geoId/37109","","Lincoln County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",79837,"Population With Health Insurance"
"geoId/37111","","McDowell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",37936,"Population With Health Insurance"
"geoId/37113","","Macon County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",31196,"Population With Health Insurance"
"geoId/37115","","Madison County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",19248,"Population With Health Insurance"
"geoId/37117","","Martin County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",20066,"Population With Health Insurance"
"geoId/37119","","Mecklenburg County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",981833,"Population With Health Insurance"
"geoId/37121","","Mitchell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",13325,"Population With Health Insurance"
"geoId/37123","","Montgomery County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",21522,"Population With Health Insurance"
"geoId/37125","","Moore County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",88036,"Population With Health Insurance"
"geoId/37127","","Nash County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",83034,"Population With Health Insurance"
"geoId/37129","","New Hanover County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",201739,"Population With Health Insurance"
"geoId/37131","","Northampton County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",14907,"Population With Health Insurance"
"geoId/37133","","Onslow County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",147197,"Population With Health Insurance"
"geoId/37135","","Orange County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",136006,"Population With Health Insurance"
"geoId/37137","","Pamlico County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",10454,"Population With Health Insurance"
"geoId/37139","","Pasquotank County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",34624,"Population With Health Insurance"
"geoId/37141","","Pender County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",54449,"Population With Health Insurance"
"geoId/37143","","Perquimans County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",11620,"Population With Health Insurance"
"geoId/37145","","Person County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",35509,"Population With Health Insurance"
"geoId/37147","","Pitt County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",152361,"Population With Health Insurance"
"geoId/37149","","Polk County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",17331,"Population With Health Insurance"
"geoId/37151","","Randolph County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",124622,"Population With Health Insurance"
"geoId/37153","","Richmond County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",37620,"Population With Health Insurance"
"geoId/37155","","Robeson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",99050,"Population With Health Insurance"
"geoId/37157","","Rockingham County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",81147,"Population With Health Insurance"
"geoId/37159","","Rowan County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",128916,"Population With Health Insurance"
"geoId/37161","","Rutherford County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",56065,"Population With Health Insurance"
"geoId/37163","","Sampson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",49155,"Population With Health Insurance"
"geoId/37165","","Scotland County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",28551,"Population With Health Insurance"
"geoId/37167","","Stanly County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",54389,"Population With Health Insurance"
"geoId/37169","","Stokes County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",40354,"Population With Health Insurance"
"geoId/37171","","Surry County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",61627,"Population With Health Insurance"
"geoId/37173","","Swain County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",10566,"Population With Health Insurance"
"geoId/37175","","Transylvania County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",28256,"Population With Health Insurance"
"geoId/37177","","Tyrrell County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2389,"Population With Health Insurance"
"geoId/37179","","Union County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",217803,"Population With Health Insurance"
"geoId/37181","","Vance County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",36822,"Population With Health Insurance"
"geoId/37183","","Wake County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1030693,"Population With Health Insurance"
"geoId/37185","","Warren County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",16001,"Population With Health Insurance"
"geoId/37187","","Washington County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9943,"Population With Health Insurance"
"geoId/37189","","Watauga County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",49182,"Population With Health Insurance"
"geoId/37191","","Wayne County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",98872,"Population With Health Insurance"
"geoId/37193","","Wilkes County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",57595,"Population With Health Insurance"
"geoId/37195","","Wilson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",68304,"Population With Health Insurance"
"geoId/37197","","Yadkin County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",32410,"Population With Health Insurance"
"geoId/37199","","Yancey County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",16539,"Population With Health Insurance"
"geoId/38001","","Adams County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1899,"Population With Health Insurance"
"geoId/38003","","Barnes County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9946,"Population With Health Insurance"
"geoId/38005","","Benson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5470,"Population With Health Insurance"
"geoId/38007","","Billings County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",793,"Population With Health Insurance"
"geoId/38009","","Bottineau County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5774,"Population With Health Insurance"
"geoId/38011","","Bowman County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2604,"Population With Health Insurance"
"geoId/38013","","Burke County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2101,"Population With Health Insurance"
"geoId/38015","","Burleigh County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",91868,"Population With Health Insurance"
"geoId/38017","","Cass County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",173601,"Population With Health Insurance"
"geoId/38019","","Cavalier County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3375,"Population With Health Insurance"
"geoId/38021","","Dickey County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4440,"Population With Health Insurance"
"geoId/38023","","Divide County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1915,"Population With Health Insurance"
"geoId/38025","","Dunn County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3248,"Population With Health Insurance"
"geoId/38027","","Eddy County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2127,"Population With Health Insurance"
"geoId/38029","","Emmons County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3010,"Population With Health Insurance"
"geoId/38031","","Foster County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3157,"Population With Health Insurance"
"geoId/38033","","Golden Valley County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1676,"Population With Health Insurance"
"geoId/38035","","Grand Forks County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",66838,"Population With Health Insurance"
"geoId/38037","","Grant County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2166,"Population With Health Insurance"
"geoId/38039","","Griggs County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2135,"Population With Health Insurance"
"geoId/38041","","Hettinger County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2106,"Population With Health Insurance"
"geoId/38043","","Kidder County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2279,"Population With Health Insurance"
"geoId/38045","","LaMoure County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3808,"Population With Health Insurance"
"geoId/38047","","Logan County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1720,"Population With Health Insurance"
"geoId/38049","","McHenry County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",4928,"Population With Health Insurance"
"geoId/38051","","McIntosh County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2242,"Population With Health Insurance"
"geoId/38053","","McKenzie County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",11757,"Population With Health Insurance"
"geoId/38055","","McLean County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9187,"Population With Health Insurance"
"geoId/38057","","Mercer County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7246,"Population With Health Insurance"
"geoId/38059","","Morton County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",30744,"Population With Health Insurance"
"geoId/38061","","Mountrail County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7928,"Population With Health Insurance"
"geoId/38063","","Nelson County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2756,"Population With Health Insurance"
"geoId/38065","","Oliver County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1751,"Population With Health Insurance"
"geoId/38067","","Pembina County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",6230,"Population With Health Insurance"
"geoId/38069","","Pierce County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3559,"Population With Health Insurance"
"geoId/38071","","Ramsey County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",10060,"Population With Health Insurance"
"geoId/38073","","Ransom County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",5172,"Population With Health Insurance"
"geoId/38075","","Renville County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2084,"Population With Health Insurance"
"geoId/38077","","Richland County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",15403,"Population With Health Insurance"
"geoId/38079","","Rolette County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",8971,"Population With Health Insurance"
"geoId/38081","","Sargent County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3629,"Population With Health Insurance"
"geoId/38083","","Sheridan County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1249,"Population With Health Insurance"
"geoId/38085","","Sioux County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",2783,"Population With Health Insurance"
"geoId/38087","","Slope County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",821,"Population With Health Insurance"
"geoId/38089","","Stark County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",30098,"Population With Health Insurance"
"geoId/38091","","Steele County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1681,"Population With Health Insurance"
"geoId/38093","","Stutsman County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",19197,"Population With Health Insurance"
"geoId/38095","","Towner County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",1920,"Population With Health Insurance"
"geoId/38097","","Traill County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",7350,"Population With Health Insurance"
"geoId/38099","","Walsh County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",9538,"Population With Health Insurance"
"geoId/38101","","Ward County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",60893,"Population With Health Insurance"
"geoId/38103","","Wells County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",3693,"Population With Health Insurance"
"geoId/38105","","Williams County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",33978,"Population With Health Insurance"
"geoId/39001","","Adams County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",24927,"Population With Health Insurance"
"geoId/39003","","Allen County","Count_Person_WithHealthInsurance","2022","CensusACS5YearSurvey_HealthInsurance_StatVarAgg","https://www.census.gov/","","","",93440,"Population With Health Insurance"
